sk_d_aluno,sk_d_periodo,sk_d_curso,situacao_matricula,situacao_matricula_simplificada
4ef5ce940512d1457d023bc8bf0e5f596a2ae6922ba6ca1db8b13cd89ad38a99,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
eb0189950d1a695faa9cfa4b0edde4b03c17d112f7eefeffa3a8b8e1e0bf71ef,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
8a32f44e68f6a89ceaecbd462c94b99918556f8a7b403e5e1f8ee92be9d882f9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
d5161b95c3889bf65a4915be5b5078335654df714d886d6c37d05b3b41611c38,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
32c882dbf3e561142df92fa7d0cf1951982a5d6db4ce1266f051eca321d212b2,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,c216b2cd8ed12140860d05cec92ed3bfa61ed8d80b78c2f83e596e21c4e4f306,Ativa,Ativa
502d80e3f55994d95df91b57d425e517e9f3a5cc594adf46490204251c81e528,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
f79aec493f8b51c8559815b861fedb9c9b63fa0da491438680c1bee25c81c4b9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
e9edb05679c9268acf160d62b3930ce6ce1a3afbf2d3e3e77fbda289e8b67354,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por ativação do segmento referente via AGF,Ativa
a3234259dedab19a1c142d09fe27300f4a150efcbd02d89b42ab178ef43ba3bb,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,87f88e8ab591fdaab7a295383be961d2e901281a266cb06ec666d5808f644b20,Rematrícula por destrancamento ou descancelamento,Ativa
c2b47484f2b9622ae0b55498159aeeb83a74aa33571c52a3d34258a021fe19a4,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Rematrícula por destrancamento ou descancelamento,Ativa
a0a63dc10c67b5a379f4fbc53171e989aceaf19ca93698afb994a4082cda26b7,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
f22f67106eb2d2cd58d61ca07e0713b0932ce236bd104bd0dee9f481d13f56e2,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
7b190cbd55ee7740eb345edee25518009d090eaf6e1f29022cd22fba6a364650,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
d4b213a4129c535a946dcacc1651b0490153c0b92d52dfb79b796556cf2bf5eb,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Rematrícula por destrancamento ou descancelamento,Ativa
0833294d1fe66944044a67e542b8c5125586293c292b994075da5dbd68902895,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Trancamento Solicitado,Trancada
5b58482e606fd3a9be17e58faa9a766d744c848743ace78cf0327b46ca52bd1b,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Trancamento Solicitado,Trancada
5b5f085f6b46bb8eb20cbc6532f8d07ca29645abad9916a6cd728e2214f349dc,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
4eb1008cb1e2267ae9c56d2338c4c2f3a0a649e6fb71057895b4ff6cb14c0143,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
909c90780eba210ea39cb6ad37e2e9339ff67ce7b0889a7d8048252fa589251e,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
37ce36ce606aa6cdeee24c6027a14a7a165010b4c06dd0fb3237121b118a6b78,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
b88f43f01722de520203d10c4b626ab410385ec3c88f09caa480e40fefe8d296,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,7628a1988964d3ebfb28f8549e9999101ed674393e3f807054726009d576cab6,Rematrícula por destrancamento ou descancelamento,Ativa
41cf95a1f2d18b20f310a96d44975de728ff3a81d30767ee60f1cf5ff3c20394,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento automático,Ativa
10962f73077aa74b6b443cebb6039dc27283c0abffb560a65dbcef75d344c092,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
f839effc130ade4a37ef5186a9d5db6cbf59f26abac4cc333d92dc65d7f78d72,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
216919a682b42d841301a5e2ace0fdc81d62acc2066863570e936ff1833f9ee1,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Rematrícula por destrancamento ou descancelamento,Ativa
ee6cb5089765960557fe540fefe28f8abd2ae2bf8b1a7ae9a546bb54099e4738,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
6f581ad6126b6163d462e8131388e3e9f280a8b39af28f87874fd06db805e3b6,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,daf83baa2a27b7f833850f10a54879fb7a4e308cba1a2a6cdd6ad069038e586b,Rematrícula por destrancamento ou descancelamento,Ativa
5380519de56fbb97b9ea69ad8244e87795ccda5a2993bed09f436f0e0632abcc,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
714aad2a081bf366eaf81c029c24861643c6d26e09f75ae87a783f96dce128c5,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
638c1abc4db27c79b34205586babfaf245f105ae75d5382d91281abc6121447a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
4ef401d00dd1087478930b28634b44c4e0b1436180810dc01d9ebd0d275ada3a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
069597f6250a47340edb8b7859069497747b6c0cbb294fffd50f4dfc846484c1,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
70f1e8e74ffb2e6854e0647963befaf7391328fca9af03212bb9f9f12e908fe2,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
0c48a909785a1b1c8deab5a2f28e64a2368d5ecc766cc2c11ff0cadfe4230fff,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
06ad9c9c4cf067df205a4582896334df02643921cce88c2120d430b21644e595,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
bc9670dfbd29b02b288fccf500741f1e36605121119e999e950f1a8a067b3879,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,daf83baa2a27b7f833850f10a54879fb7a4e308cba1a2a6cdd6ad069038e586b,Ativa,Ativa
0151eefcd9a15de9d85a38f15426050d20ea8a7a0816adda34506afbba0078b9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,daf83baa2a27b7f833850f10a54879fb7a4e308cba1a2a6cdd6ad069038e586b,Ativa,Ativa
09f8f697c20cb52934a577a39cb89c3b05dab154264e385e0755c4a9e3d0ade9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
1c88ea71fe47ecad7d8679aedb79e208f45d289edaf6cf90b107317933b5c3d4,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
f1ef48a210d1da11d0627e4fb79522cc701ebe1325423e751bb1e4668d6ab3d9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
31be76bc21edbe3dbff6a4254f3c1a6c624c12a3814291935260381ef7bb8b6b,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,afc556bb0f426ce9b175587e43b40ed80adaa268c4a8f8eb090f78ea3686806c,Trancada,Trancada
ca830fb0da38247fe504a08a9ac9dafe8773ab00a8786d59bfedae66afb4c9f9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
85d9ef42bf83978868e8b719bcfc8694b8d06ddc89848fb956181fbcc3080202,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
f89f4abfdc725e94f0f353da762c48e604109f798b1d9aa8b30d3c961e92e73c,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
2291484f99a83aef0b084cf4f0e71b529fbb0c378d96e50017816668708ba53d,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
3b758f51dce6e529d25d93d70a23f2bb6ab4f9823d3bd8720164b4099827c356,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
77b998df0f2c7e1a2b51b8b1e4163301c8882e12d888b18c125133e535527c4d,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
fc6a34e533eb1ee2efc37e092463ae357c5d6db6751394d99d13beee349253b7,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
c893c5d0731c59892ec8760b612e45171039dca990a1534275dda36748060ba6,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
147993e336ca44ac3ebc426054cf9029ef75a9cd8e3aa70d6945d8803c91bd36,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
d0b52437e2639f4a7eb4c6fd3fc1118f42b694914cc947c036b8fe79945619ad,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
3ed7bfa9d55e7cf7ae0886e0179fd98730e53266e31853f6489793286019b823,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Trancada,Trancada
bb941e931527cb3b84a0556cc7a25a24ba1d8c68006f6bb3f7488dd1d8f22199,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
6cd9983488c48567aaf86d74c83f128e2fe6bb532fd8c0194ff0b153da900c8b,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
a05243638dd56015adf7a79684e7b9de733cdcc3404764ae7fc48d873bd2cd21,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
304c149bbbe38c7beeee5dec07d90d5872f1f01aece40efc2979b703c3b0fed1,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
624a31bfbdcc411cac85b1add2878f223166679bd16a82516fc452ad60ba5a35,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
7534432d9ab0b0669b87d342feb06afa60dce819fe171680081976dc0e26b4bf,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Trancamento Solicitado,Trancada
b8a1a731c7d1ca149ef45075dd9425c1674a196cba159da805ecac3b681a7016,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aebe6fdcc5f91482262910bbbf4ceb4572afe446c0375ef4eaf11d071ac74d54,Ativa,Ativa
32f4cfe1a491da1efc200c9a9f08d9e81405c8b06e05e361bd0d96950b340422,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
9282af51c2cf57927477f0ee2ff915c5ce3ec413a01c476c17e37041dfad2ddf,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
548ff36dd1691b294e6872492be2ed5105db47a7c72148054a753f94f0c52038,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
045820624947b7bd10114b8fe079faf0f1d7a7bb420d4ce2c6459237122a9f51,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Rematrícula por destrancamento ou descancelamento,Ativa
af9562c2802909c08a833bdd33204ce72996bdacf9e11f9bfb3bb34531cc9fae,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,ee4f43e8dbb44978dcb9408d559b87f8af9d22fb90a06c306aa6797331e79987,Rematrícula por ativação do segmento referente via AGF,Ativa
8ba028a0bf57f50aed5362096da9b67172b4a57832639d978e980c31a98e6ef6,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
9eb34bc1e86b921e2f0874c0b9e7b4a5b565701b181a3ed15d82b8a2b04acb02,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
8af3f6a339d02501b8dd1e7c248669ae32da48624b92bebb019c700e26843573,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
6fa380b42763df7e5901b9a11cf2343efbc36ad45e49ece0f21b3e1b30255d94,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
6e25071615b3dda94e0e633f053c88040cc6c548c085b4c94bf3c14c3dff65fd,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
5e4c35282f3812076f7b6e83d808793131d0ad2e7e4b3ccdecbd843ca79c6ba0,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
9143918d62902c1bc38c3f8deba9efbb7cd80c2d8c2c837eb53aa55049044ab2,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
e09c728ff41935c71ea5f3428854a7acedf2163f75d6cb5938b041fa54056208,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Trancamento Solicitado,Trancada
3de4855a9858cce060476f8df52ea5c947c126df47cb7b40c98e8983c2f87fbe,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
dfde30a8d098abfa3c01a29316c7e4f2849b25e3b82f2fe61e786459c750acb2,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
e43701f8b3095920f3000fe710f1f7c52eef11300af3c47d4d4af1ef913a4293,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,fa4774a25aa0ddbd7d0d42575b3d2a073516ded8b9d1031ebfd60e4ed4de43a8,Ativa,Ativa
270efa3a858e58a49974dfdc913e77748887673aae9a32bc71580219cf830aa3,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Rematrícula por destrancamento ou descancelamento,Ativa
b5993aad43454c9814f11f27039485ea17f0e6f2a48f1d13359e27382473c89a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
37d613179a9233aca98a5327832cc5f0bd01fb2e38b5a93f3c53724854dce5e5,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
15df3865439fda34c93323b49f85287021021145a50fdac1ca5215a0563aa0e0,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
59bf4c0c17d1f618b6acd890d57e514bea84625080b254c4c7f20509f29cec8a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
5549791602db54ea9cb67ec6453a88c640544d5d200442146ec30209dcf29857,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
584b331b7641479bde8188cdd369a2e392b47a6b9e157ea8ba719bbf0a1a8167,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
7161e0f5a267b01f943ec32de9cc0dae0f5385a39e5a31283e4713e3c13a8fff,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,9bcc0d6c633b0d86be6052599bd35b3aa0b2374b59f1d0712e6b11f3322b36d0,Ativa,Ativa
33aabd5d1e924cc28a6adee185144cddeca768d70ba6982070b36220ba99bc87,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
0db3b68b0fefb3e38726734a595dad416fb41e5f16eaa4e10cdf6877efff6123,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
ccc7a6eca6d52a29596db50d6b829525438dcc4e1b8fa4cde9b733a746876396,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,fa4774a25aa0ddbd7d0d42575b3d2a073516ded8b9d1031ebfd60e4ed4de43a8,Ativa,Ativa
f1f0bf17bd7f053b55332296a245868627bd7bc98cbe7b0ad43935031fb44a48,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,fa4774a25aa0ddbd7d0d42575b3d2a073516ded8b9d1031ebfd60e4ed4de43a8,Rematrícula por destrancamento ou descancelamento,Ativa
21ff2a67064c7d4efb2081034bde2ea26eeac0b15b446db018a9072ffd178a0f,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Trancamento Solicitado,Trancada
a2d7548db290a3e5532e1acdb26911c3685ef4215ef2f26593b88c196f8912ae,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
88f92cc895682c9674011203117f2d90a721f89d230fb8c559ba21258bfc390a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Trancamento Solicitado,Trancada
7f1689199140e8c26249049166574390cfb8797b2937d34564e0cfe88ef8f979,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
7a2414b04c0a0803550833cb624b1141fe588af577b126037cd715838adf92b9,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
12f4fe8394b7f9fab6900ce0cbff75f9ae2156e6ec7a2280b63effef12880ace,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,67ad623afa80b05ee739da6b68b0d3fbb35fa7f1682be64f9012ee28b06d6f50,Ativa,Ativa
25ecedaaa2eb4be944b2e8f7e1b2b91d78405a6237b852e3a7f42ed43c9cb07e,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Rematrícula por destrancamento ou descancelamento,Ativa
e02e80e7e7261b2508ad6833b0ecd48d124895edfd9131112adfe196e2723339,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,d77d7f63a0b49ea382bbe247fc46373d2cdd760b5410c844199f77341e3ec0e7,Trancamento Solicitado,Trancada
1ec015d892707e19657d4926fdd908bcefbda4ab5ab68bc19cd7884f12eedc71,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
2e93dcc264f0148a423cab5f21810c229ed87e01a1e95f6e249284c52778102a,fbfecc3ab3d37c2110eea3d76df9e922830247715c330c7b184f30277cb86b9b,aa36d9d738180d3e9568eec55fb7d601b7a9406205313a1d9914f9262f40efd9,Ativa,Ativa
